onset	duration	trial_type	value	sample
0.8984375	0.0	ROWE	5	230
0.94140625	0.0	ROWS	6	241
4.8984375	0.0	ROWE	5	1254
4.921875	0.0	ROWS	6	1260
5.28125	0.0	ROWE	5	1352
10.0	0.0	CH01	1	2560
14.078125	0.0	ROWS	6	3604
14.4453125	0.0	ROWE	5	3698
14.50390625	0.0	ROWS	6	3713
18.46484375	0.0	ROWE	5	4727
18.51953125	0.0	ROWS	6	4741
22.6328125	0.0	ROWE	5	5794
22.69140625	0.0	ROWS	6	5809
24.71484375	0.0	ROWE	5	6327
24.7734375	0.0	ROWS	6	6342
28.87890625	0.0	ROWE	5	7393
28.93359375	0.0	ROWS	6	7407
32.9453125	0.0	ROWE	5	8434
33.0	0.0	ROWS	6	8448
34.5625	0.0	ROWE	5	8848
34.62109375	0.0	ROWS	6	8863
38.73046875	0.0	ROWE	5	9915
38.78515625	0.0	ROWS	6	9929
43.03125	0.0	ROWE	5	11016
43.09375	0.0	ROWS	6	11032
44.6953125	0.0	ROWE	5	11442
44.75390625	0.0	ROWS	6	11457
48.8984375	0.0	ROWE	5	12518
48.953125	0.0	ROWS	6	12532
53.0625	0.0	ROWE	5	13584
53.125	0.0	ROWS	6	13600
54.73046875	0.0	ROWE	5	14011
54.7734375	0.0	ROWS	6	14022
58.73046875	0.0	ROWE	5	15035
58.78125	0.0	ROWS	6	15048
60.34765625	0.0	ROWE	5	15449
60.3984375	0.0	ROWS	6	15462
64.48046875	0.0	ROWE	5	16507
64.54296875	0.0	ROWS	6	16523
68.6640625	0.0	ROWE	5	17578
68.7265625	0.0	ROWS	6	17594
72.078125	0.0	ROWE	5	18452
72.140625	0.0	ROWS	6	18468
76.37890625	0.0	ROWE	5	19553
76.4375	0.0	ROWS	6	19568
80.546875	0.0	ROWE	5	20620
80.609375	0.0	ROWS	6	20636
83.0625	0.0	ROWE	5	21264
83.12109375	0.0	ROWS	6	21279
87.23046875	0.0	ROWE	5	22331
87.29296875	0.0	ROWS	6	22347
91.12890625	0.0	ROWE	5	23329
91.19140625	0.0	ROWS	6	23345
95.37890625	0.0	ROWE	5	24417
95.4375	0.0	ROWS	6	24432
99.546875	0.0	ROWE	5	25484
99.60546875	0.0	ROWS	6	25499
102.59375	0.0	ROWE	5	26264
102.65234375	0.0	ROWS	6	26279
106.76171875	0.0	ROWE	5	27331
106.80859375	0.0	ROWS	6	27343
110.76171875	0.0	ROWE	5	28355
110.80859375	0.0	ROWS	6	28367
111.16015625	0.0	ROWE	5	28457
111.20703125	0.0	ROWS	6	28469
115.16015625	0.0	ROWE	5	29481
115.2265625	0.0	ROWS	6	29498
119.34375	0.0	ROWE	5	30552
119.41015625	0.0	ROWS	6	30569
122.7421875	0.0	ROWE	5	31422
122.796875	0.0	ROWS	6	31436
126.89453125	0.0	ROWE	5	32485
126.94921875	0.0	ROWS	6	32499
128.14453125	0.0	ROWE	5	32805
128.203125	0.0	ROWS	6	32820
132.359375	0.0	ROWE	5	33884
132.421875	0.0	ROWS	6	33900
136.66015625	0.0	ROWE	5	34985
136.72265625	0.0	ROWS	6	35001
139.16015625	0.0	ROWE	5	35625
139.21875	0.0	ROWS	6	35640
