onset	duration	trial_type	value	sample
0.973	0.0	EYES	5	973
16.532	0.0	CALS	2	16532
46.648	0.0	CALE	1	46648
48.291	0.0	CH16	3	48291
52.798	0.0	ROWS	7	52798
53.165	0.0	ROWE	6	53165
53.225	0.0	ROWS	7	53225
57.248	0.0	ROWE	6	57248
57.319	0.0	ROWS	7	57319
61.581	0.0	ROWE	6	61581
61.646	0.0	ROWS	7	61646
64.965	0.0	ROWE	6	64965
65.033	0.0	ROWS	7	65033
69.215	0.0	ROWE	6	69215
69.284	0.0	ROWS	7	69284
73.548	0.0	ROWE	6	73548
73.618	0.0	ROWS	7	73618
77.497	0.0	ROWE	6	77497
77.568	0.0	ROWS	7	77568
81.831	0.0	ROWE	6	81831
81.884	0.0	ROWS	7	81884
85.847	0.0	ROWE	6	85847
85.903	0.0	ROWS	7	85903
87.064	0.0	ROWE	6	87064
87.123	0.0	ROWS	7	87123
91.231	0.0	ROWE	6	91231
91.35	0.0	ROWS	7	91350
95.464	0.0	ROWE	6	95464
95.531	0.0	ROWS	7	95531
97.998	0.0	ROWE	6	97998
98.061	0.0	ROWS	7	98061
102.181	0.0	ROWE	6	102181
102.239	0.0	ROWS	7	102239
106.397	0.0	ROWE	6	106397
106.455	0.0	ROWS	7	106455
108.497	0.0	ROWE	6	108497
108.56	0.0	ROWS	7	108560
112.663	0.0	ROWE	6	112663
112.721	0.0	ROWS	7	112721
116.831	0.0	ROWE	6	116831
116.888	0.0	ROWS	7	116888
118.98	0.0	ROWE	6	118980
119.035	0.0	ROWS	7	119035
123.146	0.0	ROWE	6	123146
123.192	0.0	ROWS	7	123192
127.147	0.0	ROWE	6	127147
127.197	0.0	ROWS	7	127197
127.563	0.0	ROWE	6	127563
127.614	0.0	ROWS	7	127614
131.579	0.0	ROWE	6	131579
131.645	0.0	ROWS	7	131645
135.796	0.0	ROWE	6	135796
135.865	0.0	ROWS	7	135865
139.746	0.0	ROWE	6	139746
139.816	0.0	ROWS	7	139816
144.079	0.0	ROWE	6	144079
144.133	0.0	ROWS	7	144133
148.295	0.0	ROWE	6	148295
148.35	0.0	ROWS	7	148350
149.529	0.0	ROWE	6	149529
149.584	0.0	ROWS	7	149584
153.579	0.0	ROWE	6	153579
153.645	0.0	ROWS	7	153645
157.779	0.0	ROWE	6	157779
157.848	0.0	ROWS	7	157848
162.162	0.0	ROWE	6	162162
162.209	0.0	ROWS	7	162209
166.162	0.0	ROWE	6	166162
166.212	0.0	ROWS	7	166212
166.578	0.0	ROWE	6	166578
166.631	0.0	ROWS	7	166631
170.595	0.0	ROWE	6	170595
170.652	0.0	ROWS	7	170652
174.761	0.0	ROWE	6	174761
174.823	0.0	ROWS	7	174823
176.445	0.0	ROWE	6	176445
176.501	0.0	ROWS	7	176501
180.611	0.0	ROWE	6	180611
180.68	0.0	ROWS	7	180680
184.995	0.0	ROWE	6	184995
185.068	0.0	ROWS	7	185068
189.328	0.0	ROWE	6	189328
189.386	0.0	ROWS	7	189386
193.494	0.0	ROWE	6	193494
193.548	0.0	ROWS	7	193548
195.177	0.0	ROWE	6	195177
195.23	0.0	ROWS	7	195230
199.245	0.0	ROWE	6	199245
199.308	0.0	ROWS	7	199308
203.077	0.0	ROWE	6	203077
203.143	0.0	ROWS	7	203143
207.294	0.0	ROWE	6	207294
207.363	0.0	ROWS	7	207363
211.528	0.0	ROWE	6	211528
211.598	0.0	ROWS	7	211598
215.061	0.0	ROWE	6	215061
215.131	0.0	ROWS	7	215131
219.394	0.0	ROWE	6	219394
219.462	0.0	ROWS	7	219462
223.727	0.0	ROWE	6	223727
223.795	0.0	ROWS	7	223795
227.677	0.0	ROWE	6	227677
227.741	0.0	ROWS	7	227741
231.91	0.0	ROWE	6	231910
231.963	0.0	ROWS	7	231963
235.96	0.0	ROWE	6	235960
236.019	0.0	ROWS	7	236019
237.194	0.0	ROWE	6	237194
237.243	0.0	ROWS	7	237243
241.26	0.0	ROWE	6	241260
241.33	0.0	ROWS	7	241330
245.643	0.0	ROWE	6	245643
245.716	0.0	ROWS	7	245716
249.976	0.0	ROWE	6	249976
250.043	0.0	ROWS	7	250043
254.36	0.0	ROWE	6	254360
254.413	0.0	ROWS	7	254413
258.526	0.0	ROWE	6	258526
258.581	0.0	ROWS	7	258581
260.159	0.0	ROWE	6	260159
260.215	0.0	ROWS	7	260215
264.243	0.0	ROWE	6	264243
264.304	0.0	ROWS	7	264304
268.426	0.0	ROWE	6	268426
268.489	0.0	ROWS	7	268489
270.926	0.0	ROWE	6	270926
270.989	0.0	ROWS	7	270989
275.159	0.0	ROWE	6	275159
275.22	0.0	ROWS	7	275220
279.325	0.0	ROWE	6	279325
279.388	0.0	ROWS	7	279388
281.826	0.0	ROWE	6	281826
281.871	0.0	ROWS	7	281871
285.825	0.0	ROWE	6	285825
285.877	0.0	ROWS	7	285877
287.058	0.0	ROWE	6	287058
287.11	0.0	ROWS	7	287110
291.142	0.0	ROWE	6	291142
291.204	0.0	ROWS	7	291204
295.309	0.0	ROWE	6	295309
295.353	0.0	ROWS	7	295353
299.309	0.0	ROWE	6	299309
299.354	0.0	ROWS	7	299354
299.708	0.0	ROWE	6	299708
299.76	0.0	ROWS	7	299760
303.724	0.0	ROWE	6	303724
303.79	0.0	ROWS	7	303790
308.125	0.0	ROWE	6	308125
308.191	0.0	ROWS	7	308191
312.458	0.0	ROWE	6	312458
312.52	0.0	ROWS	7	312520
316.242	0.0	ROWE	6	316242
316.293	0.0	ROWS	7	316293
320.408	0.0	ROWE	6	320408
320.461	0.0	ROWS	7	320461
322.041	0.0	ROWE	6	322041
322.1	0.0	ROWS	7	322100
326.274	0.0	ROWE	6	326274
326.339	0.0	ROWS	7	326339
330.507	0.0	ROWE	6	330507
330.574	0.0	ROWS	7	330574
334.408	0.0	ROWE	6	334408
334.476	0.0	ROWS	7	334476
338.708	0.0	ROWE	6	338708
338.769	0.0	ROWS	7	338769
342.89	0.0	ROWE	6	342890
342.949	0.0	ROWS	7	342949
345.807	0.0	ROWE	6	345807
345.856	0.0	ROWS	7	345856
349.807	0.0	ROWE	6	349807
349.862	0.0	ROWS	7	349862
351.89	0.0	ROWE	6	351890
351.94	0.0	ROWS	7	351940
355.957	0.0	ROWE	6	355957
356.011	0.0	ROWS	7	356011
358.473	0.0	ROWE	6	358473
358.532	0.0	ROWS	7	358532
362.657	0.0	ROWE	6	362657
362.715	0.0	ROWS	7	362715
366.823	0.0	ROWE	6	366823
366.88	0.0	ROWS	7	366880
369.323	0.0	ROWE	6	369323
369.384	0.0	ROWS	7	369384
373.49	0.0	ROWE	6	373490
373.623	0.0	ROWS	7	373623
377.756	0.0	ROWE	6	377756
377.819	0.0	ROWS	7	377819
381.089	0.0	ROWE	6	381089
381.15	0.0	ROWS	7	381150
385.256	0.0	ROWE	6	385256
385.318	0.0	ROWS	7	385318
389.44	0.0	ROWE	6	389440
389.503	0.0	ROWS	7	389503
393.323	0.0	ROWE	6	393323
393.385	0.0	ROWS	7	393385
397.539	0.0	ROWE	6	397539
397.593	0.0	ROWS	7	397593
401.706	0.0	ROWE	6	401706
401.764	0.0	ROWS	7	401764
403.788	0.0	ROWE	6	403788
403.835	0.0	ROWS	7	403835
407.788	0.0	ROWE	6	407788
407.843	0.0	ROWS	7	407843
409.471	0.0	ROWE	6	409471
409.524	0.0	ROWS	7	409524
413.705	0.0	ROWE	6	413705
413.763	0.0	ROWS	7	413763
417.872	0.0	ROWE	6	417872
417.929	0.0	ROWS	7	417929
420.788	0.0	ROWE	6	420788
420.85	0.0	ROWS	7	420850
424.955	0.0	ROWE	6	424955
425.006	0.0	ROWS	7	425006
429.121	0.0	ROWE	6	429121
429.171	0.0	ROWS	7	429171
430.338	0.0	ROWE	6	430338
430.393	0.0	ROWS	7	430393
434.471	0.0	ROWE	6	434471
434.525	0.0	ROWS	7	434525
438.638	0.0	ROWE	6	438638
438.697	0.0	ROWS	7	438697
440.305	0.0	ROWE	6	440305
440.356	0.0	ROWS	7	440356
444.371	0.0	ROWE	6	444371
444.421	0.0	ROWS	7	444421
448.421	0.0	ROWE	6	448421
448.474	0.0	ROWS	7	448474
450.07	0.0	ROWE	6	450070
450.128	0.0	ROWS	7	450128
454.304	0.0	ROWE	6	454304
454.368	0.0	ROWS	7	454368
458.504	0.0	ROWE	6	458504
458.57	0.0	ROWS	7	458570
462.837	0.0	ROWE	6	462837
462.902	0.0	ROWS	7	462902
467.037	0.0	ROWE	6	467037
467.184	0.0	ROWS	7	467184
470.52	0.0	ROWE	6	470520
470.585	0.0	ROWS	7	470585
474.72	0.0	ROWE	6	474720
474.772	0.0	ROWS	7	474772
478.82	0.0	ROWE	6	478820
478.877	0.0	ROWS	7	478877
480.07	0.0	ROWE	6	480070
480.128	0.0	ROWS	7	480128
484.237	0.0	ROWE	6	484237
484.307	0.0	ROWS	7	484307
488.636	0.0	ROWE	6	488636
488.706	0.0	ROWS	7	488706
492.969	0.0	ROWE	6	492969
493.035	0.0	ROWS	7	493035
497.37	0.0	ROWE	6	497370
497.422	0.0	ROWS	7	497422
501.553	0.0	ROWE	6	501553
501.605	0.0	ROWS	7	501605
503.202	0.0	ROWE	6	503202
503.258	0.0	ROWS	7	503258
507.336	0.0	ROWE	6	507336
507.402	0.0	ROWS	7	507402
510.686	0.0	ROWE	6	510686
510.747	0.0	ROWS	7	510747
514.986	0.0	ROWE	6	514986
515.039	0.0	ROWS	7	515039
519.152	0.0	ROWE	6	519152
519.205	0.0	ROWS	7	519205
520.818	0.0	ROWE	6	520818
520.869	0.0	ROWS	7	520869
524.919	0.0	ROWE	6	524919
524.985	0.0	ROWS	7	524985
529.202	0.0	ROWE	6	529202
529.264	0.0	ROWS	7	529264
532.985	0.0	ROWE	6	532985
533.052	0.0	ROWS	7	533052
537.386	0.0	ROWE	6	537386
537.453	0.0	ROWS	7	537453
541.719	0.0	ROWE	6	541719
541.787	0.0	ROWS	7	541787
546.051	0.0	ROWE	6	546051
546.2	0.0	ROWS	7	546200
550.468	0.0	ROWE	6	550468
550.519	0.0	ROWS	7	550519
554.585	0.0	ROWE	6	554585
554.633	0.0	ROWS	7	554633
555.384	0.0	ROWE	6	555384
555.438	0.0	ROWS	7	555438
559.401	0.0	ROWE	6	559401
559.453	0.0	ROWS	7	559453
563.567	0.0	ROWE	6	563567
563.623	0.0	ROWS	7	563623
564.818	0.0	ROWE	6	564818
564.872	0.0	ROWS	7	564872
568.918	0.0	ROWE	6	568918
568.972	0.0	ROWS	7	568972
573.084	0.0	ROWE	6	573084
573.145	0.0	ROWS	7	573145
575.168	0.0	ROWE	6	575168
575.227	0.0	ROWS	7	575227
579.334	0.0	ROWE	6	579334
579.403	0.0	ROWS	7	579403
583.751	0.0	ROWE	6	583751
583.803	0.0	ROWS	7	583803
587.917	0.0	ROWE	6	587917
587.966	0.0	ROWS	7	587966
589.117	0.0	ROWE	6	589117
589.169	0.0	ROWS	7	589169
593.216	0.0	ROWE	6	593216
593.282	0.0	ROWS	7	593282
597.4	0.0	ROWE	6	597400
597.468	0.0	ROWS	7	597468
601.817	0.0	ROWE	6	601817
601.881	0.0	ROWS	7	601881
606.017	0.0	ROWE	6	606017
606.081	0.0	ROWS	7	606081
609.417	0.0	ROWE	6	609417
609.48	0.0	ROWS	7	609480
613.633	0.0	ROWE	6	613633
613.682	0.0	ROWS	7	613682
617.633	0.0	ROWE	6	617633
617.681	0.0	ROWS	7	617681
618.033	0.0	ROWE	6	618033
618.072	0.0	ROWS	7	618072
622.116	0.0	ROWE	6	622116
622.171	0.0	ROWS	7	622171
624.616	0.0	ROWE	6	624616
624.67	0.0	ROWS	7	624670
628.782	0.0	ROWE	6	628782
628.841	0.0	ROWS	7	628841
632.949	0.0	ROWE	6	632949
633.01	0.0	ROWS	7	633010
635.866	0.0	ROWE	6	635866
635.927	0.0	ROWS	7	635927
640.115	0.0	ROWE	6	640115
640.162	0.0	ROWS	7	640162
644.132	0.0	ROWE	6	644132
644.179	0.0	ROWS	7	644179
644.532	0.0	ROWE	6	644532
644.584	0.0	ROWS	7	644584
648.548	0.0	ROWE	6	648548
648.605	0.0	ROWS	7	648605
652.716	0.0	ROWE	6	652716
652.775	0.0	ROWS	7	652775
654.799	0.0	ROWE	6	654799
654.858	0.0	ROWS	7	654858
658.966	0.0	ROWE	6	658966
659.03	0.0	ROWS	7	659030
663.382	0.0	ROWE	6	663382
663.443	0.0	ROWS	7	663443
666.748	0.0	ROWE	6	666748
666.809	0.0	ROWS	7	666809
670.915	0.0	ROWE	6	670915
670.969	0.0	ROWS	7	670969
675.081	0.0	ROWE	6	675081
675.133	0.0	ROWS	7	675133
677.164	0.0	ROWE	6	677164
677.224	0.0	ROWS	7	677224
681.415	0.0	ROWE	6	681415
681.482	0.0	ROWS	7	681482
685.747	0.0	ROWE	6	685747
685.813	0.0	ROWS	7	685813
690.081	0.0	ROWE	6	690081
690.135	0.0	ROWS	7	690135
694.331	0.0	ROWE	6	694331
694.393	0.0	ROWS	7	694393
695.998	0.0	ROWE	6	695998
696.053	0.0	ROWS	7	696053
700.163	0.0	ROWE	6	700163
700.229	0.0	ROWS	7	700229
704.014	0.0	ROWE	6	704014
704.078	0.0	ROWS	7	704078
708.264	0.0	ROWE	6	708264
708.32	0.0	ROWS	7	708320
712.431	0.0	ROWE	6	712431
712.488	0.0	ROWS	7	712488
714.514	0.0	ROWE	6	714514
714.572	0.0	ROWS	7	714572
718.763	0.0	ROWE	6	718763
